Code,Name,Beta,Sharpe,Treynor,Drawdown,HHI,StdDev
100234,JM Liquid Fund - Growth Option,-0.177340335,0.370365112,-0.479005857,-0.061864565,0.001686756,0.014448342
147600,PGIM India Overnight Fund - Regular Plan- Growth Option,-0.118992645,0.271614553,-0.479307389,-0.057113618,0.001597469,0.013227596
100247,JM Liquid Fund (Regular) - Super Institutional Plan - Growth Option,-0.177141417,0.370906407,-0.479748586,-0.061879648,0.001686724,0.014433419
104486,Invesco India Liquid Fund - Growth,-0.181087195,0.371174472,-0.48061983,-0.062930529,0.001739663,0.014771039
100835,Kotak Liquid Fund Regular Plan Growth,-0.16773683,0.35047018,-0.480887635,-0.062388552,0.001675476,0.014498421
151622,Tata Fixed Maturity Plan Series 61 Scheme A (91 days) - Regular Plan Growth Option,-0.433862858,0.680513997,-0.48090755,-0.065799494,0.006180244,0.0193142
141418,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A- Growth Option,0.165656588,-1.212531264,-0.481628077,-0.081512409,0.006996651,0.004145026
119876,Tata Income Fund - Direct Plan - Growth Option,0.016785548,-0.250745327,-0.48166281,-0.031065564,0.001475561,0.002031167
151315,Kotak FMP Series 305 - Direct Plan - Growth,-0.298998577,0.438914377,-0.48189938,-0.065849307,0.005657832,0.020679756
148468,Mahindra Manulife Arbitrage Fund - Direct Plan -Growth,-0.126859523,0.247498641,-0.482412385,-0.059904862,0.002396339,0.015576448
151703,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Direct Plan - Growth Option,-0.429482085,0.68009555,-0.482953439,-0.065000398,0.006180249,0.019212333
143799,UTI Fixed Term Income Fund Series XXIX-VII (1135 days) - Regular Plan - Growth Option,0.00613725,-0.252208432,-0.483053037,-0.012275396,0.002566414,0.000740472
151593,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct - Growth,-0.453751518,0.689292599,-0.483492745,-0.070549867,0.006180876,0.020049529
151479,HSBC CRISIL IBX Gilt June 2027 Index Fund - Direct - Growth,-0.452396896,0.690222314,-0.483896964,-0.070281512,0.006180831,0.019979437
151279,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - Growth Option,-0.301747042,0.433707608,-0.483954121,-0.070024774,0.005657994,0.021210451
120537,Invesco India Liquid Fund - Direct Plan - Growth,-0.183861782,0.375385283,-0.484613105,-0.063469852,0.001739924,0.014952338
151577,Aditya Birla Sun Life Crisil IBX Gilt Apr 2028 Index Fund-Direct Growth,-0.427969667,0.672128651,-0.485019351,-0.068601235,0.006180314,0.019454469
149115,Mirae Asset Money Market Fund Regular Growth,-0.153293129,0.260157353,-0.485674979,-0.064077265,0.003205145,0.018027356
119766,Kotak Liquid Fund - Growth - Direct,-0.171447407,0.35488316,-0.485926384,-0.063358479,0.001675886,0.014788214
120406,JM Liquid Fund (Direct) - Growth Option,-0.180716006,0.376845375,-0.486396574,-0.062725423,0.001687089,0.014693446
107249,Franklin India Ultra Short Bond Fund - Super Institutional - Growth,-0.360349892,0.382759256,-0.486541632,-0.099496664,0.003929865,0.028854824
149007,Tata Floating Rate Fund -Direct Plan-Growth,-0.166080231,0.253672253,-0.486690845,-0.070704212,0.00311792,0.020072334
151694,Mirae Asset Nifty SDL June 2028 Index Fund - Direct Plan - Growth,-0.449588283,0.661288823,-0.487089092,-0.074864615,0.006180975,0.020860847
151700,Aditya Birla Sun Life Fixed Term Plan - Series UF (180 days) - Regular Plan - Growth Option,-0.435781601,0.686585298,-0.487221342,-0.065852884,0.006180457,0.019480515
151574,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - Growth Option,-0.469546663,0.652155992,-0.487620083,-0.079374034,0.006181827,0.022116102
103347,DSP Liquidity Fund - Regular Plan - Growth,-0.161555913,0.342397669,-0.489237875,-0.062945824,0.001658958,0.014541589
151368,Axis Business Cycles Fund - Direct Plan - Growth,-2.092591783,0.774945786,-0.490812696,-0.234662577,0.005974189,0.083488895
147606,PGIM India Overnight Fund - Direct Plan - Growth Option,-0.120983765,0.279246032,-0.491070123,-0.057557955,0.00159769,0.013402423
100851,Nippon India Liquid Fund -Growth Plan,-0.16644044,0.356254806,-0.492353144,-0.062551329,0.001656201,0.014490206
151316,Kotak FMP Series 304-Regular Plan-Growth Option,-0.304464866,0.448481501,-0.493459503,-0.067137563,0.005658175,0.021102985
151341,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Growth Option,-0.303463121,0.447283492,-0.493572579,-0.066847114,0.005658205,0.021094722
152153,Helios Overnight Fund - Regular Plan - Growth Option,-0.264532986,0.492163611,-0.494998776,-0.056560389,0.008336912,0.016760007
151571,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund - Growth Option,-0.443283292,0.696169391,-0.495943272,-0.070395634,0.006180631,0.019892903
119125,DSP Liquidity Fund - Direct Plan - Growth,-0.164780652,0.348297267,-0.495968576,-0.063797057,0.001659278,0.014781212
152152,Helios Overnight Fund - Direct Plan - Growth Option,-0.266556012,0.495272093,-0.498146289,-0.056992151,0.008336969,0.016888896
118701,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,-0.171035164,0.362656024,-0.499189559,-0.063617053,0.001656677,0.014830498
151683,Kotak FMP Series 310 - Direct Plan - Growth Option,-0.427887683,0.70058902,-0.500539645,-0.066082774,0.006180074,0.019257711
151491,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - Direct Plan - Growth,-0.437707592,0.691114565,-0.501563303,-0.069675765,0.006180484,0.020010573
151570,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund - Growth Option - Direct Plan,-0.452650748,0.705903641,-0.502252937,-0.071663726,0.006180951,0.020288037
151691,Mirae Asset Nifty SDL Jun 2027 Index Fund -Direct Plan - Growth,-0.472751333,0.686727649,-0.503001077,-0.077926056,0.006181783,0.021813074
148389,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Growth,-0.221436707,0.364614124,-0.504287758,-0.084116127,0.00177641,0.019292756
150461,SBI Fixed Maturity Plan (FMP) - Series 67 (1467 Days) - Direct Plan - Growth,-0.271800498,0.470626975,-0.50492066,-0.068946231,0.003420782,0.018369456
149112,Mirae Asset Money Market Fund Direct Growth,-0.164761467,0.275214631,-0.505584918,-0.066957233,0.003206436,0.019066807
118907,HSBC Liquid Fund - Growth,-0.168504666,0.380628252,-0.506725124,-0.062687542,0.001829859,0.014131331
151588,Axis Fixed Term Plan - Series 113 (1228 Days) - Direct Plan - Growth,-0.413525352,0.68604704,-0.507245888,-0.065480408,0.006179684,0.019260454
151283,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - Growth Option,-0.312511936,0.452943822,-0.5072608,-0.072568991,0.005658694,0.022047193
151564,HDFC FMP 1265D October 2018 (1) - Growth Option - Direct Plan,-0.427920756,0.697611403,-0.507465823,-0.068061483,0.006180267,0.019609039
151672,Nippon India Fixed Horizon Fund-XLV-Series 4-Direct Plan-Growth Option,-0.433568952,0.710222939,-0.507804296,-0.067028905,0.006180274,0.019528082
151679,Kotak FMP Series 308 - Direct Plan - Growth,-0.479745268,0.731258535,-0.508370173,-0.070728575,0.006180861,0.021009685
148387,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Growth,-0.22841148,0.370402957,-0.509624696,-0.085729752,0.001777234,0.01979674
149661,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option,-0.170467501,0.324300178,-0.510467093,-0.062379593,0.002763196,0.016902926
151275,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - Growth,-0.330965143,0.474681001,-0.51110321,-0.075666068,0.005659142,0.022448573
151560,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund-Regular Growth,-0.431759167,0.683196435,-0.511151186,-0.072394715,0.006180843,0.020349094
150460,SBI Fixed Maturity Plan (FMP) - Series 66 (1361 Days) - Regular Plan - Growth,-0.276470269,0.477426541,-0.511283856,-0.069744058,0.003421047,0.018651067
151686,Kotak FMP Series 309 - Regular Plan - Growth,-0.443559532,0.717154233,-0.511632185,-0.068238849,0.0061806,0.019934114
152043,Bandhan Nifty IT Index Fund - Regular Plan - Growth,-2.866475261,1.10627543,-0.511722425,-0.263611991,0.008099975,0.083525505
151493,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Growth,-0.453178227,0.707862811,-0.512590023,-0.071806348,0.006181017,0.020672349
151586,Axis Fixed Term Plan - Series 112 (1143 Days) - Regular  Plan - Growth,-0.429622491,0.702529802,-0.515568607,-0.067354176,0.006180139,0.019861336
141416,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan B- Direct Plan- Growth Option,0.165803691,-1.298568651,-0.515820253,-0.082322446,0.006996865,0.004148847
151674,Nippon India Fixed Horizon Fund - XLIV - Series 4-Regular Plan-Growth Option,-0.445944588,0.723310205,-0.516572801,-0.068737964,0.006180693,0.020062616
146977,Tata Overnight Fund-Regular Plan-Growth,-0.140049377,0.341807673,-0.516784987,-0.05669043,0.001663246,0.013338561
140176,Edelweiss Liquid Fund - Retail Plan - Growth Option,-0.105509379,0.239247216,-0.516819754,-0.062672262,0.001637317,0.014357638
140182,Edelweiss Liquid Fund - Regular Plan - Growth Option,-0.105502477,0.239267299,-0.516931301,-0.062676575,0.001637318,0.014358592
151297,Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund - Regular Plan - Growth,-0.319510938,0.475244413,-0.51708812,-0.073468748,0.005658685,0.02189944
145104,HDFC FMP 1372D September 2018 (1) - Growth Option,0.00754056,-0.253661248,-0.517100316,-0.020351133,0.00161086,0.000968331
151565,HDFC FMP 1269D March 2023 - Growth Option,-0.443086396,0.714368924,-0.519634342,-0.070301962,0.006180816,0.020303151
118902,HSBC Liquid Fund - Regular Growth,-0.196231744,0.425902184,-0.519966977,-0.062687534,0.00183149,0.015091586
149664,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option,-0.174344536,0.331552148,-0.520622692,-0.063670961,0.002763518,0.01724564
141469,HSBC Fixed Term Series 128 - Growth Option,0.002029643,-0.120565392,-0.521013259,-0.004262414,0.00746357,0.000552517
151681,Kotak FMP Series 307 - Regular Plan - Growth,-0.499223314,0.750198718,-0.521526387,-0.073439852,0.006181562,0.021862235
148400,Mirae Asset Arbitrage Fund Regular Growth,-0.125484342,0.256119013,-0.52297803,-0.063789122,0.002309388,0.016141017
147907,HSBC Ultra Short Duration Fund - Regular Growth,-0.117439201,0.224715226,-0.523069422,-0.063192788,0.002161865,0.017220258
151562,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund-Direct Growth,-0.451588277,0.711263615,-0.52410705,-0.074286111,0.006181364,0.020961956
152041,Bandhan Nifty IT Index Fund - Direct Plan - Growth,-2.885180799,1.131815365,-0.526412822,-0.266027988,0.008103812,0.084532485
120038,HSBC Liquid Fund -  Growth Direct,-0.200568805,0.433123543,-0.526547295,-0.063544205,0.001831879,0.015359911
100868,HDFC Liquid Fund - Growth Plan,-0.160402756,0.37076208,-0.52656262,-0.062576285,0.001642807,0.014350475
103340,ICICI Prudential Liquid Fund - Growth,-0.142381878,0.331143798,-0.528639026,-0.06282858,0.001621512,0.014318484
151300,Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund - Direct Plan - Growth,-0.327547596,0.486706853,-0.528747076,-0.074918708,0.005659129,0.022415822
146980,Tata Overnight Fund-Direct Plan-Growth,-0.143829482,0.35199876,-0.529643361,-0.057737892,0.001663614,0.013632956
152086,UTI Innovation Fund - Regular Plan - Growth Option,-1.222694737,0.599013774,-0.532291247,-0.230484241,0.009239607,0.068443197
144528,Nippon India Fixed Horizon Fund XXXVIII- Series 11- Growth Option,0.008145373,-0.317817716,-0.533564192,-0.015119234,0.00221485,0.000861429
119091,HDFC Liquid Fund - Growth Option - Direct Plan,-0.163491385,0.377044571,-0.533858322,-0.063109562,0.001643139,0.014582364
151273,Tata Nifty G Sec Dec 2026 Index Fund-Regular Plan-Growth,-0.34226929,0.493119807,-0.533899452,-0.078362814,0.005659942,0.023343969
101185,LIC MF Liquid Fund-Regular Plan-Growth,-0.170977301,0.39639855,-0.534789036,-0.063079341,0.00166459,0.01453077
126939,UTI Banking & PSU Fund- Regular Plan - Growth Option,-0.280623607,0.38566119,-0.534801538,-0.091752283,0.002116765,0.0245138
142365,UTI FTIF Series XXVIII-VIII (1171 Days) - Direct Plan - Growth Option,0.005795159,-0.272205323,-0.534903659,-0.011906669,0.003050774,0.000717371
120197,ICICI Prudential Liquid Fund - Direct Plan - Growth,-0.145884449,0.337449684,-0.534995691,-0.063589969,0.001621853,0.014569679
100043,Aditya Birla Sun Life Liquid Fund-Institutional (Growth),-0.137608767,0.323727774,-0.537023386,-0.06272799,0.001616408,0.014380006
100047,Aditya Birla Sun Life Liquid Fund - Growth,-0.137606047,0.323729145,-0.537027204,-0.062726395,0.001616407,0.014379763
100042,Aditya Birla Sun Life Liquid Fund-Retail (Growth),-0.137608181,0.32373242,-0.53703305,-0.062728,0.001616408,0.014379997
118780,Nippon India Credit Risk Fund - Direct Plan - Growth Plan,-0.197140627,0.183997534,-0.537601908,-0.125911608,0.002124655,0.036284794
120249,LIC MF Liquid Fund-Direct Plan-Growth,-0.175502645,0.404700332,-0.542828663,-0.06351235,0.001665038,0.014829025
151594,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular - Growth,-0.506194109,0.730611112,-0.543245863,-0.086477773,0.006182811,0.02370975
145107,HDFC FMP 1359D September - Growth Option - Direct Plan,0.007543105,-0.267249513,-0.544653198,-0.020360481,0.00161084,0.000968396
140196,Edelweiss Liquid Fund - Direct Plan - Growth Option,-0.110720859,0.254844458,-0.546436554,-0.064207722,0.001638157,0.014955252
147908,HSBC Ultra Short Duration Fund - Direct Growth,-0.124809608,0.239106997,-0.546922891,-0.065423241,0.002163029,0.017983804
119568,Aditya Birla Sun Life Liquid Fund - Growth - Direct Plan,-0.141073716,0.331035245,-0.547008904,-0.063815823,0.001616819,0.014684731
151597,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct - Growth,-0.515083682,0.740079713,-0.54905187,-0.087676667,0.006183163,0.024072012
149062,Aditya Birla Sun Life Fixed Term Plan - Series TI (1837 days) - Regular Plan - Growth Option,-0.180615374,0.308751467,-0.553005974,-0.071391209,0.003126369,0.020378642
149064,Aditya Birla Sun Life Fixed Term Plan - Series TJ (1838 days) - Direct Plan - Growth Option,-0.17683838,0.307084167,-0.555149125,-0.070529009,0.003126046,0.020138564
126940,UTI Banking & PSU Fund - Direct Plan - Growth Option,-0.285313626,0.398251304,-0.555247694,-0.093203673,0.002118124,0.025058311
151710,Nippon India Fixed Horizon Fund-XLV-Series 5-Direct Plan-Growth Option,-0.513264318,0.78478767,-0.557341505,-0.074952932,0.006182809,0.022962016
103225,quant Liquid Fund - Growth Option - Regular Plan,-0.199001304,0.458119966,-0.560490645,-0.060157607,0.001831569,0.015337155
140507,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Growth Option,0.05339937,-1.401464369,-0.563982045,-0.025196319,0.006329488,0.00135369
151708,Nippon India Fixed Horizon Fund-XLV-Series 4-Regular Plan-Growth Option,-0.531334677,0.800019396,-0.567174249,-0.077309618,0.006183513,0.023729243
152208,DSP Banking & Financial Services Fund - Regular - Growth,-0.658042605,0.359732988,-0.571428156,-0.218403726,0.010576552,0.065846866
148479,Union Medium Duration Fund - Direct Plan -  Growth Option,-0.248301583,0.49464762,-0.571584851,-0.07169663,0.002483932,0.018074405
148477,Union Medium Duration Fund - Regular Plan -  Growth Option,-0.233281657,0.489398809,-0.577708172,-0.069613314,0.002483033,0.017347062
118560,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Direct - Growth,-0.340118742,0.475011317,-0.578081053,-0.099620694,0.003926105,0.026074445
107193,UTI Fixed Income Interval Fund - Monthly Interval Plan II-Direct Plan - Growth Option,-0.104463335,0.594457213,-0.578230043,-0.020435651,0.004292842,0.006400939
120837,quant Liquid Fund - Growth Option - Direct Plan,-0.21129198,0.477415058,-0.578364571,-0.062343815,0.001832684,0.016124576
147022,Kotak FMP Series 267-Direct PLan-Growth Option,0.008216857,-0.141534078,-0.578640228,-0.031763482,0.001623728,0.002116182
144614,Kotak FMP Series 239 - Regular plan -Growth option,0.005902473,-0.091812675,-0.579561768,-0.032678119,0.002224665,0.002347096
107088,UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Direct Plan - Growth Option,-0.104210671,0.59608324,-0.57995232,-0.020397266,0.004292837,0.006387006
106145,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Direct Plan - Growth Option,-0.104454494,0.598917922,-0.582820996,-0.020447993,0.004292844,0.006403166
147454,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Regular Plan- Growth Option,-0.158868522,0.443536867,-0.583375239,-0.056403883,0.001725912,0.013163029
148401,Mirae Asset Arbitrage Fund Direct Growth,-0.146748347,0.297318846,-0.585133206,-0.07077872,0.002312488,0.018193039
110468,UTI F I I F Series II -Quarterly Interval Plan - VII - Direct Plan - Growth Option,-0.105458071,0.601956327,-0.585526064,-0.020628523,0.004292863,0.006461908
152087,UTI Innovation Fund - Direct Plan - Growth Option,-1.273292648,0.664676016,-0.58963812,-0.23413959,0.00924616,0.071154686
151377,ITI Flexi Cap Fund- Regular Plan- Growth,-2.457238968,0.945647802,-0.590220067,-0.265033914,0.006028267,0.096612134
147450,Groww Overnight Fund (formerly known as Indiabulls Overnight Fund)- Direct Plan- Growth Option,-0.16254934,0.4532088,-0.592983885,-0.057281001,0.001726203,0.013397677
151375,HDFC NIFTY Private Bank ETF - Growth Option,-3.259447639,1.072799133,-0.59314311,-0.340822051,0.006083791,0.11352325
107228,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Direct Plan - Growth Option,-0.11519632,0.612309039,-0.594907054,-0.022227928,0.004293066,0.007050449
101793,ICICI Prudential Floating Interest Fund Plan B - Growth,0.016957675,-0.305131217,-0.595526067,-0.018832366,0.011111648,0.002084876
138288,PGIM India Liquid Fund - Growth,-0.131444873,0.348385367,-0.596921919,-0.062306032,0.00159096,0.014187341
101795,ICICI Prudential Floating Interest Fund Plan A - Growth,0.016957503,-0.305858829,-0.596967474,-0.018834545,0.011111648,0.002084929
149048,Axis Floater Fund - Regular Plan - Growth,-0.176420258,0.317065091,-0.59824371,-0.086690432,0.003128009,0.020969008
149049,Axis Floater Fund - Direct Plan - Growth,-0.189693873,0.325546706,-0.598960567,-0.089606368,0.003129492,0.021985582
149519,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Growth Option,-0.153749804,0.31637576,-0.600697684,-0.062792166,0.003568069,0.018389379
151483,UTI Fixed Term Income Fund Series XXXVI - I (1574 Days) - Direct Plan - Growth Option,-0.34772238,0.634553078,-0.603399961,-0.071249543,0.005996189,0.020829061
151327,DSP CRISIL SDL Plus G-Sec Apr 2033 50:50 Index Fund - Regular - Growth,-0.385940987,0.572183031,-0.612811122,-0.090799124,0.005660669,0.02603828
138299,PGIM India Liquid Fund - Direct Plan - Growth,-0.13523133,0.360138986,-0.614289118,-0.063507684,0.001591403,0.014530472
152165,Bajaj Finserv Banking and PSU Fund- Regular Plan- Growth,-0.347437186,0.593636829,-0.615072122,-0.070350189,0.010106516,0.022676772
151379,ITI Flexi Cap Fund- Direct Plan- Growth,-2.571662961,0.994027453,-0.617724818,-0.275704543,0.006047773,0.100672407
106183,UTI Annual Interval Fund - I - Direct Plan - Growth Option,-0.214736468,0.446503422,-0.620008252,-0.060906288,0.002110293,0.018783573
120903,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Regular Plan - Growth Option,-0.113705905,0.637973613,-0.620026245,-0.022222748,0.004293032,0.006961296
151490,HDFC Nifty G-Sec Jun 2036 Index Fund - Growth Option,-0.520814902,0.777633794,-0.624149597,-0.097698331,0.00618449,0.026332779
120970,UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Regular Plan - Growth Option,-0.113693082,0.642387314,-0.624587786,-0.022240075,0.004293034,0.006963544
148416,Mirae Asset Banking and PSU Fund - Regular Plan - Growth,-0.164386621,0.392825466,-0.624741269,-0.070363249,0.002383909,0.016468982
151485,UTI Fixed Term Income Fund - Series XXXV-III (1176 Days) - Regular Plan - Growth Option,-0.367475916,0.66244392,-0.626478862,-0.074634475,0.005997093,0.021892024
120877,UTI F I I F Series II -Quarterly Interval Plan - IV -Regular Plan - Growth Option,-0.114649655,0.644626057,-0.626738543,-0.022422707,0.004293055,0.007021842
123646,UTI Annual Interval Fund - I - ( Instn Growth Option ),-0.218490322,0.453498407,-0.62707159,-0.061763373,0.002110749,0.019031512
151329,DSP CRISIL SDL Plus G-Sec Apr 2033 50:50 Index Fund - Direct - Growth,-0.395037833,0.584512563,-0.627761052,-0.092909888,0.005661353,0.026726306
151489,HDFC Nifty G-Sec Jun 2036 Index Fund - Growth Option - Direct Plan,-0.532040509,0.787851497,-0.629135634,-0.099167355,0.006184956,0.026763589
122642,UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Regular Plan - Growth Option,-0.115480013,0.641336993,-0.630280719,-0.022768445,0.004293092,0.007149148
149073,TRUSTMF Short Duration Fund-Regular Plan-Growth,-0.151703868,0.352198682,-0.631771092,-0.064163633,0.003173296,0.017142273
148996,SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days) - Direct Plan - Growth,-0.201211317,0.461330643,-0.631800605,-0.069407749,0.002333459,0.017358807
149535,Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Growth Option,-0.125174464,0.297519953,-0.632652573,-0.055365712,0.003566665,0.016767359
151950,LIC MF Equity Savings Fund-Regular Plan-Growth,-0.466935542,0.637051823,-0.635281281,-0.090248003,0.007482883,0.029332424
109465,UTI F I I F Series II -Quarterly Interval Plan - IV -Instn. Growth  Option,-0.12595518,0.654584537,-0.635625302,-0.024478018,0.004293317,0.00770462
149076,TRUSTMF Short Duration Fund-Direct Plan-Growth,-0.169608008,0.367014824,-0.636423892,-0.068432509,0.003174948,0.018527164
106185,UTI FTIF Series XXVIII-XIV (1147 Days) - Regular Plan - Growth Option,-0.221035227,0.46084055,-0.636716631,-0.062291869,0.002111095,0.019237859
148999,SBI Fixed Maturity Plan (FMP) - Series 44 (1855 Days) - Regular Plan - Growth,-0.204948189,0.466102628,-0.637298032,-0.070216553,0.002333837,0.017652444
150450,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Direct Plan - Growth,-0.286538993,1.278045529,-0.63816938,-0.018302242,0.016131129,0.009013077
150449,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - Growth,-0.291909671,1.285475896,-0.641185201,-0.01862843,0.016131198,0.009172079
141781,UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Regular Plan - Growth Option,0.047258011,-1.685241902,-0.643317973,-0.025247683,0.005076674,0.001136419
150604,SBI Fixed Maturity Plan (FMP) - Series 64 (1169 Days) - Direct Plan - Growth,-0.195038557,0.444174723,-0.644123447,-0.064417786,0.003565744,0.017817037
148419,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,-0.17866873,0.409923822,-0.644421345,-0.074312065,0.002385577,0.017693553
152162,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,-0.36823305,0.6219603,-0.648434763,-0.075010963,0.010107311,0.024183888
144671,Kotak FMP Series 240 - Regular Plan - Growth option,0.005314102,-0.098519465,-0.648671259,-0.03069027,0.002214838,0.002204105
140505,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct Plan - Growth Option,0.053490923,-1.617200951,-0.65030356,-0.025588554,0.006329446,0.001354977
151795,Edelweiss Multi Asset Allocation Fund - Regular Plan - Growth,-0.258535753,0.518985647,-0.653357089,-0.069813961,0.007149953,0.020502914
115991,Groww Liquid Fund (formerly known as Indiabulls Liquid Fund) - Regular Plan - Growth Option,-0.171916087,0.497246605,-0.6540106,-0.062813011,0.001724016,0.01424391
150602,SBI Fixed Maturity Plan (FMP) - Series 63 (372 Days) - Regular Plan - Growth,-0.197594941,0.449924304,-0.65431156,-0.065139726,0.003566,0.018101755
148543,SBI Floating Rate Debt Fund - Regular Plan - Growth,-0.152515135,0.341245978,-0.659645487,-0.071770485,0.002543854,0.018571874
140164,Nippon India Fixed Horizon Fund XXXII- Series 4- Direct Plan-Growth Option,0.0012293,-0.056933474,-0.660165345,-0.008197406,0.004718632,0.00089793
140273,Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,-1.041120329,0.668523455,-0.660912504,-0.268914153,0.002206713,0.064837756
148550,SBI Floating Rate Debt Fund - Direct Plan - Growth,-0.160115771,0.348377648,-0.661029642,-0.073455929,0.002544708,0.01913835
119135,Groww Liquid Fund ( formerly known as Indiabulls Liquid )Fund - Direct Plan - Growth Option,-0.175760211,0.505229774,-0.661528105,-0.063672856,0.001724357,0.014497051
149526,Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Growth Option,-0.17262745,0.349405043,-0.662220056,-0.068433078,0.003570563,0.020610226
140167,Nippon India Fixed Horizon Fund XXXII- Series 2- Growth Option,0.001215209,-0.056463072,-0.662725474,-0.008196844,0.004718632,0.000898503
106366,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Direct Plan - Growth Option,-0.140037473,0.682904794,-0.663288326,-0.02710505,0.004293687,0.008568133
150632,Samco Overnight Fund - Regular Plan - Growth Option,-0.161661041,0.419056558,-0.665024302,-0.054868813,0.004054225,0.016161065
102672,Tata Liquid Fund -Regular Plan - Growth Option,-0.15500967,0.449690151,-0.665778643,-0.062437594,0.001664353,0.014456894
142268,UTI FTIF Series XXVIII-V (1190 Days) Regular Plan - Growth Option,0.006546319,-0.365609793,-0.666742321,-0.012922833,0.003050699,0.000752033
147247,SBI Fixed Maturity Plan (FMP) - Series 6 (3668 Days) - Direct Plan - Growth,-0.323579317,0.634666401,-0.666785346,-0.103240024,0.001621428,0.021415145
121034,UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) -Regular Plan - Growth Option,-0.13515423,0.688775946,-0.668666086,-0.026257893,0.004293546,0.008265339
150621,HDFC NIFTY 50 ETF - Growth Plan,-0.826987388,0.579987444,-0.670635172,-0.181946385,0.004796903,0.060237418
151609,NJ ELSS Tax Saver Scheme Regular Growth,-0.849407406,0.470736301,-0.670798696,-0.211597779,0.007173701,0.076248322
146283,kotak FMP Series 259 -Direct Plan-Growth Option,0.005581735,-0.096618223,-0.672972173,-0.039060771,0.001580346,0.002449103
151893,Bajaj Finserv Money Market Fund-Regular Plan-Growth,-0.260042838,0.601135394,-0.673170015,-0.061312764,0.007581256,0.018344129
151792,Edelweiss Multi Asset Allocation Fund - Direct Plan - Growth,-0.269634227,0.536542149,-0.673348227,-0.072423523,0.007150558,0.021316241
147248,SBI Fixed Maturity Plan (FMP) - Series 59 (1618 Days) - Regular Plan - Growth,-0.331994864,0.642024525,-0.673881669,-0.10452073,0.00162238,0.021951445
146705,SBI Capital Protection Oriented Fund - Series A (Plan 2) - Direct Plan - Growth,-0.289158793,0.580060734,-0.67426374,-0.109038354,0.002918937,0.021173491
119861,Tata Liquid Fund- Direct Plan-Growth Option,-0.158942578,0.458344577,-0.675442129,-0.063433322,0.001664757,0.014754892
146976,SBI Fixed Maturity Plan (FMP) - Series 1 (3668 Days) - Direct Plan - Growth,-0.327306778,0.637433603,-0.676026608,-0.105533028,0.001622281,0.021866716
